date,average_selling_price_usd,silicon_wafer_cost_usd,energy_cost_per_kwh_usd,total_daily_labor_cost_usd
2021-12-31 16:43:59.098686,10.19606140300348,256.7250889724601,0.09900425350857467,522662.66166777565
2022-01-01 16:43:59.098686,10.168230477010363,256.2461600677324,0.099358000924972,522953.7151989967
2022-01-02 16:43:59.098686,10.218176948027393,255.86594273446644,0.09910292217518747,523116.4214835663
2022-01-03 16:43:59.098686,10.236766009779691,255.83194349590838,0.09982742894139052,522836.99867638655
2022-01-04 16:43:59.098686,10.333066800922216,255.74738982099353,0.10023508926227283,522977.5224314859
2022-01-05 16:43:59.098686,10.438390670772465,255.99290449977903,0.10068969345409598,522824.45339274174
2022-01-06 16:43:59.098686,10.466830992356343,255.90006832240093,0.10135337532634098,523056.59524031845
2022-01-07 16:43:59.098686,10.294819888736987,255.8633310445848,0.10152534077736926,523068.5453829627
2022-01-08 16:43:59.098686,10.2327277486178,255.66052659955517,0.10107404715519236,523130.2252478752
2022-01-09 16:43:59.098686,10.351512728969958,255.17091727445668,0.10128704269797399,523253.39664984774
2022-01-10 16:43:59.098686,10.370818121052453,255.45732634460146,0.101582974359177,523569.164636685
2022-01-11 16:43:59.098686,10.535400271744171,256.15218000355327,0.1017498577569166,523852.29208079044
2022-01-12 16:43:59.098686,10.484876230695157,256.6054223179267,0.10170696308665966,524338.3510027168
2022-01-13 16:43:59.098686,10.51506253992778,255.98545571073538,0.10091546209405428,524446.037083103
2022-01-14 16:43:59.098686,10.526595938981544,255.86631345908216,0.10096103810192654,524808.0425342855
2022-01-15 16:43:59.098686,10.524620279484443,255.94923327376318,0.10073856919924154,524670.1070496268
2022-01-16 16:43:59.098686,10.723036756417532,255.8235612865433,0.10099713493038115,524789.2628471988
2022-01-17 16:43:59.098686,10.733290129865642,255.56163956827714,0.10133416147085415,524941.7985423567
2022-01-18 16:43:59.098686,10.74987246775681,255.93786185813767,0.10087447312093123,524665.1324281425
2022-01-19 16:43:59.098686,10.783151893574905,256.0778791690767,0.10041631276719656,524260.55685797223
2022-01-20 16:43:59.098686,10.732185913974392,255.91400287137134,0.09979006620931098,524599.8418630731
2022-01-21 16:43:59.098686,10.740821769761302,256.13286612155076,0.09978418258881815,524786.5254006735
2022-01-22 16:43:59.098686,10.723033854715757,256.02948319753847,0.0995297423499299,525486.2464363765
2022-01-23 16:43:59.098686,10.76536788087677,255.70445700579359,0.10046729160581032,525487.7938678244
2022-01-24 16:43:59.098686,10.642211997302555,255.99095115420016,0.09973524586195086,525994.1027275289
2022-01-25 16:43:59.098686,10.72202833993001,256.1620221933917,0.09927509853655005,525962.9461170043
2022-01-26 16:43:59.098686,10.667325928144976,256.0282774855284,0.09940654183843274,526165.6289989952
2022-01-27 16:43:59.098686,10.640613820216068,255.75432899537853,0.098944549209373,526382.77270682
2022-01-28 16:43:59.098686,10.791200077808547,255.81977727389705,0.09943391798869267,526153.5159483477
2022-01-29 16:43:59.098686,10.680234591924057,256.0523130209516,0.09922374962965144,526489.7263699183
2022-01-30 16:43:59.098686,10.719739915584567,256.42939352769565,0.09945337867192701,526600.7577369194
2022-01-31 16:43:59.098686,10.605349194580239,256.6050875624128,0.09904915877528289,526835.871381718
2022-02-01 16:43:59.098686,10.58880170165872,256.26089692836365,0.09907362235833571,526937.0038464969
2022-02-02 16:43:59.098686,10.538223962966539,255.91385028701208,0.09923618451964693,527048.0447597238
2022-02-03 16:43:59.098686,10.496822916600602,255.86683251547348,0.09871732655798635,527131.3175142109
2022-02-04 16:43:59.098686,10.386730413926932,255.99257578270596,0.09866857107117241,527829.0406232455
2022-02-05 16:43:59.098686,10.145047836834866,256.2110401605198,0.09920674391182299,528006.0600873221
2022-02-06 16:43:59.098686,10.412197049982462,256.4062869243523,0.09916877165331156,527812.8811724865
2022-02-07 16:43:59.098686,10.388791844095115,256.78060644382106,0.09853280633531815,528168.3573230926
2022-02-08 16:43:59.098686,10.396867015443782,256.7970246618482,0.09895725867326223,528062.3402830455
2022-02-09 16:43:59.098686,10.554303735420195,257.23375096431306,0.09945084827585039,528317.469850045
2022-02-10 16:43:59.098686,10.516697573826622,257.4101992770771,0.10001718997769762,528447.2922634014
2022-02-11 16:43:59.098686,10.534012345015226,257.2988841558689,0.10104264298041145,528571.7774753857
2022-02-12 16:43:59.098686,10.314956637634715,257.30945780966823,0.10097487656392741,529060.076047744
2022-02-13 16:43:59.098686,10.31795279469011,257.01608916389,0.10029179063775105,529188.384447729
2022-02-14 16:43:59.098686,10.35980301147506,257.2169351962317,0.10039340654640753,529504.8734656927
2022-02-15 16:43:59.098686,10.258247653838817,256.9878073904078,0.09982796513022846,529712.9892346074
2022-02-16 16:43:59.098686,10.511550167695496,256.96150007967896,0.1000524996752882,529886.4883574654
2022-02-17 16:43:59.098686,10.513869262537025,256.92161574497686,0.09967712836715285,529913.2423576073
2022-02-18 16:43:59.098686,10.608972539251742,257.1904710315436,0.09929558643935711,530133.722216883
2022-02-19 16:43:59.098686,10.53028204948033,257.4440993303562,0.0990097693837493,529986.5835194613
2022-02-20 16:43:59.098686,10.586174074823989,257.2278949658847,0.0983385029815259,529986.3654930263
2022-02-21 16:43:59.098686,10.620934010027906,256.7299249978201,0.09823653399177025,530296.4959988621
2022-02-22 16:43:59.098686,10.539070953572022,256.87761483492704,0.0978003389102477,531043.8451390855
2022-02-23 16:43:59.098686,10.540013800910925,256.78332475906336,0.09819638892377018,531523.1641247332
2022-02-24 16:43:59.098686,10.588968952661375,256.91854033281976,0.09837467829169932,531551.9655956647
2022-02-25 16:43:59.098686,10.567683150129378,256.8608508403169,0.09813846277957547,531812.8283061465
2022-02-26 16:43:59.098686,10.531529204906487,256.7271241355162,0.09813283451410307,532053.8494588003
2022-02-27 16:43:59.098686,10.397842341062034,256.8603316606922,0.09902464839018603,531997.7023450205
2022-02-28 16:43:59.098686,10.433949419045108,256.8770388718266,0.09867037996000556,531779.5806744571
2022-03-01 16:43:59.098686,10.185708650797535,256.64801614599253,0.0986860867843313,531888.0648065485
2022-03-02 16:43:59.098686,10.112701807673592,256.3946222079845,0.09878688071730654,532289.5751379894
2022-03-03 16:43:59.098686,10.14217096682337,256.35322188480774,0.09964906510268515,532413.3974235818
2022-03-04 16:43:59.098686,10.157031075146158,256.10027537347037,0.09938649842720558,532543.7838047204
2022-03-05 16:43:59.098686,10.073160388276865,256.1970759965541,0.0995951554495024,532595.8525623992
2022-03-06 16:43:59.098686,10.116479549213746,256.5641772939569,0.09985010082439529,532361.0277722734
2022-03-07 16:43:59.098686,10.120109179017158,256.4351226880887,0.09975035940582418,532474.8022106764
2022-03-08 16:43:59.098686,9.987723176360221,256.46578621088173,0.09934824843360388,532413.1284661089
2022-03-09 16:43:59.098686,9.816904230040183,256.42981908216535,0.09860689237466692,532264.0496281678
2022-03-10 16:43:59.098686,9.757361559608963,256.7431752559066,0.09832021139136486,531935.0012272042
2022-03-11 16:43:59.098686,9.766711796574853,256.91411747312264,0.09872567801645582,532147.274920839
2022-03-12 16:43:59.098686,9.741565871219072,257.12406467904896,0.09869654237971999,532174.7008034512
2022-03-13 16:43:59.098686,9.598666521959446,256.921036604783,0.09930540854022989,532516.7725256792
2022-03-14 16:43:59.098686,9.579060406158744,256.6910927369114,0.09932112467662842,532868.9348286747
2022-03-15 16:43:59.098686,9.78069878374732,256.40464457910724,0.09983733528727137,532507.383758814
2022-03-16 16:43:59.098686,9.919329900565245,256.4493375392459,0.09983470755062376,532779.7707930234
2022-03-17 16:43:59.098686,9.946391931442301,256.010322050462,0.09943124690696631,532838.5196137007
2022-03-18 16:43:59.098686,10.02438553429695,256.354803637948,0.09951829796856695,532816.1991424349
2022-03-19 16:43:59.098686,9.84418098447449,256.29094080328474,0.09985209628640067,533165.9211066103
2022-03-20 16:43:59.098686,9.694464820890108,256.231483734501,0.09927786051904125,533362.0332414045
2022-03-21 16:43:59.098686,9.695503773919414,256.5112215669803,0.09969994564490217,533351.2559503191
2022-03-22 16:43:59.098686,9.674860570226057,256.4604291488398,0.09956302870086574,533116.0284694207
2022-03-23 16:43:59.098686,9.618677980539093,256.7322623346965,0.09918725338785761,533586.8088835152
2022-03-24 16:43:59.098686,9.678840888952761,256.8208000765469,0.0992540559476022,533966.9525204551
2022-03-25 16:43:59.098686,9.55859293693275,256.8903330913755,0.09907092924979438,533893.3188473446
2022-03-26 16:43:59.098686,9.42753347667574,256.6825248681099,0.09926960946291366,534096.1043488677
2022-03-27 16:43:59.098686,9.504152397686026,256.4657179889849,0.09936976463424686,533580.0816342783
2022-03-28 16:43:59.098686,9.502118570165656,256.42756673048547,0.09979646599736276,533790.4936540574
2022-03-29 16:43:59.098686,9.566818066600606,256.12497068422135,0.0998841312655387,534043.5072198175
2022-03-30 16:43:59.098686,9.57976905855422,256.3219574088882,0.10023075712615621,533430.0928809021
2022-03-31 16:43:59.098686,9.729819207243088,255.90768135773183,0.10051998464348981,533539.9066056681
2022-04-01 16:43:59.098686,9.756739604723496,256.24519265430365,0.10045493888431639,533847.5889564488
2022-04-02 16:43:59.098686,9.76328957756009,256.25664635755874,0.10020065415611991,534067.9045244316
2022-04-03 16:43:59.098686,9.906665410436636,256.4372505351349,0.10083519630545307,534552.6574215562
